sample,gt_pattern,selected_pattern,correct,gt_objective,best_alternative_objective,margin,J_000,J_001,J_010,J_011,J_100,J_101,J_110,J_111
246,111,111,1,0.0030000000000001033,0.01124709997289577,0.008247099972895666,0.1173222973551642,0.025464731888485373,0.0644404119968095,0.02161093144944544,0.07714128288366047,0.01124709997289577,0.026087961430137058,0.0030000000000001033
247,011,011,1,0.0020000000000000412,0.04097337725903925,0.0389733772590392,0.07357813118457562,0.04895750045787021,0.04647341951224959,0.0020000000000000412,0.10372479826589441,0.08640403928645174,0.07561993654168324,0.04097337725903925
248,100,100,1,0.0010000000000001212,0.010520566488610064,0.009520566488609944,0.10444617831862302,0.09468741347869479,0.08418866769384811,0.07372717645523172,0.0010000000000001212,0.010520566488610064,0.01163019235000133,0.018100395514989816
249,110,110,1,0.002000000000000057,0.011837316685300015,0.009837316685299958,0.073673677350374,0.07723786791847055,0.039177711554593125,0.030257593952944674,0.02281833812211693,0.024355343316416478,0.002000000000000057,0.011837316685300015
250,011,011,1,0.002000000000000176,0.006186059933299072,0.004186059933298896,0.21990904420495253,0.07958114083980951,0.008675131086350747,0.002000000000000176,0.21429941244258177,0.08142321475602567,0.00898027417065058,0.006186059933299072
251,010,010,1,0.0010000000000000627,0.006946109021932639,0.005946109021932576,0.01661402385042631,0.01851099197057723,0.0010000000000000627,0.010545222276335635,0.01727931361097146,0.018801865578886384,0.006946109021932639,0.014549702870381803
252,100,100,1,0.001000000000000022,0.004776897125876676,0.003776897125876654,0.14249470680820073,0.14555488873006178,0.14395667683683427,0.135295052806005,0.001000000000000022,0.004776897125876676,0.025030740939463475,0.018293329433811813
253,100,100,1,0.001000000000000068,0.010851792240179518,0.009851792240179449,0.04754997680290348,0.04907621344708829,0.03701220813617553,0.03586523619357094,0.001000000000000068,0.010851792240179518,0.012817458527650758,0.01754185731037303
254,111,111,1,0.003000000000000091,0.05671732695235726,0.05371732695235717,0.3254410297832684,0.2917635037543255,0.2543223239922468,0.21420053843446155,0.16603944514919303,0.05671732695235726,0.11606065873695807,0.003000000000000091
255,100,100,1,0.0010000000000000163,0.005794637256594353,0.004794637256594336,0.005794637256594353,0.016672975597904864,0.022576889284687523,0.03168208482632843,0.0010000000000000163,0.012956592960471497,0.026387825979624593,0.034579543907356874
256,100,100,1,0.0010000000000000074,0.009623473069599892,0.008623473069599884,0.011344266311968531,0.022241249652385612,0.009623473069599892,0.01668865871908984,0.0010000000000000074,0.013289158121393231,0.013504212528300561,0.020452995341408327
257,111,111,1,0.0030000000000000955,0.010087112943730315,0.007087112943730219,0.1238476663940979,0.12222305505239744,0.06439983059177065,0.0715833119765758,0.040472353942029145,0.022682188531549283,0.010087112943730315,0.0030000000000000955
258,000,000,1,0.0,0.0010624359642931497,0.0010624359642931497,0.0,0.011583718099925155,0.04044872580738948,0.04475779444085443,0.0010624359642931497,0.012617172270542737,0.032361921352417,0.037439424319903596
259,011,011,1,0.0020000000000001557,0.004814088082777688,0.002814088082777532,0.0920152129469894,0.05723940865979888,0.04425445698232591,0.0020000000000001557,0.09164074273013112,0.05855692846844613,0.03900805978275829,0.004814088082777688
260,110,110,1,0.002000000000000045,0.024156790096798896,0.02215679009679885,0.2185839921711926,0.19376662164935557,0.14818377304392596,0.13238522078938506,0.024156790096798896,0.04645694148823984,0.002000000000000045,0.025983430467221104
261,011,011,1,0.0020000000000001536,0.011561815552546421,0.009561815552546267,0.15857814440073706,0.08555340295644435,0.07716100614632194,0.0020000000000001536,0.12783657646285881,0.07875540988549944,0.06939479420546497,0.011561815552546421
262,111,111,1,0.0030000000000003327,0.015973393309185187,0.012973393309184855,0.21697347211559434,0.06616803593443213,0.15644112132736965,0.03485083078996742,0.13553293168238323,0.015973393309185187,0.10225822609365533,0.0030000000000003327
263,010,010,1,0.0010000000000000338,0.00940980089506189,0.008409800895061856,0.011156412626590848,0.014230864541961315,0.0010000000000000338,0.00940980089506189,0.009422959918250786,0.013417592863856388,0.010373605371381073,0.009498821467243545
264,011,011,1,0.0020000000000007477,0.013032762307655158,0.01103276230765441,0.3002030552837684,0.27994887580787337,0.03477104961837959,0.0020000000000007477,0.305701600074695,0.2847905435458869,0.04645947010589963,0.013032762307655158
265,110,110,1,0.002000000000000661,0.024972392902378654,0.022972392902377993,0.2809290612605005,0.2360640356362602,0.19447191088606475,0.18606684441408305,0.036930269714495575,0.040443815335028055,0.002000000000000661,0.024972392902378654
266,110,110,1,0.0020000000000001744,0.005476390937840891,0.0034763909378407168,0.14721132440819937,0.153615778365589,0.005476390937840891,0.00907264649699871,0.1404356392386167,0.14005283855188816,0.0020000000000001744,0.008441139391529833
267,110,110,1,0.002000000000000221,0.005051336313566366,0.003051336313566145,0.07501499204323493,0.024800484463237904,0.0389509288290898,0.026781654295190943,0.06337722736882417,0.019894503306363012,0.002000000000000221,0.005051336313566366
268,100,100,1,0.0010000000000000427,0.016643560457805393,0.01564356045780535,0.13054530783620355,0.1423438168829868,0.1391510061806173,0.13406734426289277,0.0010000000000000427,0.016643560457805393,0.021837175348646924,0.02126566682226835
269,011,011,1,0.002000000000000174,0.019655225423100647,0.01765522542310047,0.3106009336220647,0.19735430472835547,0.07487464046866987,0.002000000000000174,0.3062196895426686,0.2060687461384512,0.06604704118107815,0.019655225423100647
270,000,000,1,0.0,0.005327640279495421,0.005327640279495421,0.0,0.005327640279495421,0.013894476050306193,0.012458708478816083,0.014178666315132128,0.016652460531137232,0.02362653409741082,0.02505387670102248
271,111,111,1,0.003000000000000057,0.00455257115434301,0.001552571154342953,0.25149952401460823,0.129304147623907,0.016494432243617196,0.016368558758174917,0.21418432220992842,0.05086954930438636,0.00455257115434301,0.003000000000000057
272,111,111,1,0.003000000000000065,0.01993148121572484,0.016931481215724777,0.18989129032876584,0.07736554085571241,0.1216626324566323,0.029125560158319373,0.07498000993307904,0.05053292678345992,0.01993148121572484,0.003000000000000065
273,110,110,1,0.0020000000000000816,0.003371223198743626,0.0013712231987435446,0.07145218787791131,0.05499286033484216,0.003371223198743626,0.019005775241499927,0.07334266784632697,0.05729322258631007,0.0020000000000000816,0.018829785930407898
274,110,110,1,0.002000000000000033,0.011772694452970127,0.009772694452970094,0.05992875490900249,0.05544234489917205,0.03293513164119701,0.036509285480124214,0.011772694452970127,0.026860403203988227,0.002000000000000033,0.019248185558007506
275,111,111,1,0.003000000000000107,0.017915712396018565,0.014915712396018459,0.15869523294644036,0.17139900794408458,0.13330780293036637,0.13812714038657245,0.08825588349980086,0.08875099342874578,0.017915712396018565,0.003000000000000107
276,011,011,1,0.002000000000000036,0.005532294559169208,0.0035322945591691724,0.06577499996475485,0.04575317252591176,0.008560222597823585,0.002000000000000036,0.044747206541683175,0.030872176881114446,0.011367153626083523,0.005532294559169208
277,010,010,1,0.0010000000000001332,0.0036873124620535264,0.0026873124620533932,0.10389521133902535,0.08395227316144972,0.0010000000000001332,0.0036873124620535264,0.10052932440422363,0.08152215174209708,0.0038733840889116798,0.00556826270457848
278,011,011,1,0.002000000000000185,0.011333950056991941,0.009333950056991756,0.047890008111299176,0.032391852306428374,0.03627746074206276,0.002000000000000185,0.032609434106492544,0.024058851749171897,0.030218602185579563,0.011333950056991941
279,100,100,1,0.0010000000000000098,0.0013674666751048448,0.000367466675104835,0.0013674666751048448,0.0033262204795773353,0.059105304417347126,0.06008401511499912,0.0010000000000000098,0.004487223060584737,0.0576032973203699,0.05986837211514721
280,110,110,1,0.002000000000000072,0.006572294721836393,0.004572294721836321,0.12174879940258738,0.0944559163293721,0.04585802711495105,0.05026502157835902,0.08186133104874754,0.05034028879671552,0.002000000000000072,0.006572294721836393
281,111,111,1,0.0030000000000006736,0.009583394829188185,0.006583394829187511,0.24824833439516994,0.2573889845960783,0.06442936970712997,0.03916483170392901,0.15789388763918785,0.15609800754087788,0.009583394829188185,0.0030000000000006736
282,100,100,1,0.0010000000000000304,0.006589161792026278,0.005589161792026248,0.06713996216030173,0.04174320734637535,0.07638263959837978,0.05366527371870459,0.0010000000000000304,0.006589161792026278,0.026321275648623785,0.028296907188082504
283,100,100,1,0.0010000000000000018,0.006824547245124893,0.005824547245124891,0.027675819168170357,0.05470728349806886,0.026609258868471212,0.035583862873360496,0.0010000000000000018,0.028206187459982303,0.006824547245124893,0.018685447444124335
284,001,001,1,0.0010000000000000018,0.004159948607017313,0.0031599486070173115,0.00661892880457898,0.0010000000000000018,0.04559599797442407,0.0404447003880558,0.009811127227046489,0.004159948607017313,0.04388932071288778,0.03909305142637966
285,111,111,1,0.00300000000000023,0.02087176345805468,0.017871763458054447,0.2888136830872656,0.27122084113402983,0.07868692017732222,0.02087176345805468,0.19648625301863779,0.19559702060693154,0.028148003656810104,0.00300000000000023
286,010,010,1,0.0010000000000000484,0.0024471471730719402,0.0014471471730718919,0.038775904885665326,0.03387777416159016,0.0010000000000000484,0.010899152927751801,0.03535101717905199,0.030178196127009477,0.0024471471730719402,0.011416405355407055
287,010,010,1,0.0010000000000000063,0.0030470629197365865,0.00204706291973658,0.0030470629197365865,0.01788902821132201,0.0010000000000000063,0.014193479248550243,0.0035240172363245896,0.019322332916596505,0.004078590942190097,0.015204854086027363
288,111,111,1,0.003000000000000012,0.025081249831427045,0.022081249831427032,0.1543644965376825,0.15735780522704865,0.11814483812945843,0.10654088570839472,0.040730097853488294,0.025081249831427045,0.03144454161323096,0.003000000000000012
289,110,110,1,0.0020000000000004255,0.010194111435970023,0.008194111435969598,0.14145890171594336,0.1354849834276355,0.010194111435970023,0.027930691076445607,0.13643150879736854,0.13053879746534278,0.0020000000000004255,0.019808982999708766
290,110,110,1,0.002000000000000026,0.0052342058590092244,0.0032342058590091984,0.14392141517359752,0.07194296034437932,0.0052342058590092244,0.007970171455481656,0.1375444238924237,0.07315120149082587,0.002000000000000026,0.005283060356248853
291,010,010,1,0.0010000000000000165,0.002670088563075811,0.0016700885630757945,0.052352501006674636,0.06473276482926583,0.0010000000000000165,0.01377452880991881,0.016711069274647442,0.02673845679603737,0.002670088563075811,0.012710682275374901
292,000,000,1,0.0,0.02129666074555191,0.02129666074555191,0.0,0.02552327690100149,0.03134548968673705,0.03958915785708878,0.02129666074555191,0.02880020083601051,0.03741132038186076,0.02712599909738383
293,000,000,1,0.0,0.002283926571566728,0.002283926571566728,0.0,0.013864458860061234,0.013972655765337804,0.028192695368286017,0.002283926571566728,0.013609492694417226,0.013329829162845145,0.021764626945897647
294,011,011,1,0.002000000000000709,0.008863060823469337,0.006863060823468627,0.1809141643464842,0.04978745441166755,0.08752555942412465,0.002000000000000709,0.18412250530271546,0.049413828730400046,0.08741362259791403,0.008863060823469337
295,100,100,1,0.0010000000000002578,0.012149467386171415,0.011149467386171157,0.030340832418157476,0.026339374169270773,0.036263219131725616,0.041197507049583214,0.0010000000000002578,0.012149467386171415,0.015499512346087863,0.024425368010009108
296,000,000,1,0.0,0.011422802005060281,0.011422802005060281,0.0,0.012247583039525688,0.05219576585044423,0.04623499398158729,0.011422802005060281,0.01848427082169085,0.0497070085618349,0.037325369942438624
297,111,111,1,0.0030000000000002217,0.051235164277536445,0.04823516427753622,0.16800876011854413,0.0895907806841173,0.12278851674339836,0.051235164277536445,0.15267655356582976,0.08219379785833252,0.060721416980576294,0.0030000000000002217
298,011,011,1,0.0020000000000001293,0.017628375367474584,0.015628375367474454,0.04456289846883125,0.027792627131962285,0.03927305239840404,0.0020000000000001293,0.050256003101212345,0.03547968039281099,0.05177881257370962,0.017628375367474584
299,011,011,1,0.002000000000000279,0.006887836390524892,0.004887836390524614,0.2963536327344512,0.24005351187888932,0.08163106910114694,0.002000000000000279,0.3007966801715033,0.2411294816563325,0.08208582117768017,0.006887836390524892
300,111,111,1,0.003000000000000047,0.016032633290027406,0.013032633290027358,0.14240462775407978,0.13848976078794695,0.04326205653805396,0.021166936943669,0.0785906275258871,0.0766342182113006,0.016032633290027406,0.003000000000000047
301,010,010,1,0.0010000000000000217,0.012161033269882562,0.01116103326988254,0.03797254582956849,0.04669156859644901,0.0010000000000000217,0.012161033269882562,0.05763463846060218,0.06721289365848877,0.028266502151192086,0.037614956825903496
302,110,110,1,0.002000000000000027,0.006472438928396639,0.004472438928396612,0.011993448819247089,0.01520339983776247,0.012586844649607493,0.014093018111974545,0.01302002761210402,0.016999255447850865,0.002000000000000027,0.006472438928396639
303,110,110,1,0.002000000000000057,0.019677300120991597,0.01767730012099154,0.0581904186038139,0.08756217524661919,0.019677300120991597,0.026236107136179923,0.034194120587088116,0.038136232530565084,0.002000000000000057,0.025783529530706097
304,010,010,1,0.001000000000000198,0.0071958131219122924,0.006195813121912095,0.041302210935044464,0.03827339988910134,0.001000000000000198,0.007483424456855137,0.024680991746356632,0.02459363241641597,0.0071958131219122924,0.013015016944312369
305,111,111,1,0.0030000000000006575,0.01090298572636672,0.007902985726366062,0.1416312696857305,0.0609220214832947,0.12992588570578448,0.01090298572636672,0.13524779078632573,0.05939627260324973,0.13233580915024104,0.0030000000000006575
306,111,111,1,0.00300000000000002,0.02282867719078576,0.01982867719078574,0.26548472682408447,0.2708674740106907,0.16260294151387486,0.10303213845624153,0.19202193227416975,0.18991650385342482,0.02282867719078576,0.00300000000000002
307,000,000,1,0.0,0.0018432802914129728,0.0018432802914129728,0.0,0.007978276751983149,0.017969424231166015,0.022701765705655116,0.0018432802914129728,0.00946353883925316,0.018733601762441918,0.02373488891457743
308,010,010,1,0.0010000000000000807,0.009679398040063198,0.008679398040063117,0.13994425241670427,0.12023050087833435,0.0010000000000000807,0.02419226228973803,0.12823100167744797,0.096141179599238,0.009679398040063198,0.022362206901437198
309,100,100,1,0.0010000000000000451,0.006117778141492821,0.005117778141492776,0.03607200785769705,0.03798426076795138,0.02618563845079702,0.02921954514885363,0.0010000000000000451,0.006117778141492821,0.008293816776099302,0.013436268469754886
310,111,111,1,0.0030000000000002043,0.054782844052496206,0.051782844052496,0.5513438146360113,0.13832702130049557,0.47721574761825714,0.0963088000286868,0.21847702428111052,0.054782844052496206,0.1318975776979232,0.0030000000000002043
311,110,110,1,0.0020000000000002507,0.007679408957015889,0.005679408957015638,0.20806509922622343,0.1747552839992521,0.1956886426462903,0.17733217558123113,0.048369615604325226,0.0340951866206061,0.0020000000000002507,0.007679408957015889
312,111,111,1,0.0030000000000000955,0.006854985262914162,0.0038549852629140664,0.06045100101281891,0.06050779929422895,0.017714529107316825,0.006854985262914162,0.05284674643537485,0.05314021667101998,0.01291768999069693,0.0030000000000000955
313,100,100,1,0.0010000000000002021,0.013943327869950414,0.012943327869950212,0.053714711238397515,0.07153102867824972,0.05216365672864135,0.06759986230909136,0.0010000000000002021,0.024597600401699574,0.013943327869950414,0.03450697784983265
314,110,110,1,0.0020000000000000417,0.004736587066474145,0.0027365870664741035,0.08896460374253516,0.05281984686898583,0.06941360226282452,0.05260814383305087,0.03633405369997813,0.013329938269022339,0.0020000000000000417,0.004736587066474145
315,001,001,1,0.0010000000000000865,0.010002978682455586,0.0090029786824555,0.0770030473426283,0.0010000000000000865,0.08395886215794453,0.010002978682455586,0.08200857581508131,0.013141574749744983,0.08435640927148412,0.017245897153692957
316,100,100,1,0.001000000000000321,0.0214522071096011,0.02045220710960078,0.14491560799849793,0.15315937622443035,0.13784024127085479,0.14770640350836237,0.001000000000000321,0.0214522071096011,0.030023812838185435,0.05094380126726483
317,011,011,1,0.002000000000000043,0.02332764347241181,0.021327643472411766,0.16197169030827338,0.0777054236124253,0.1229415078409949,0.002000000000000043,0.13423511286821987,0.07667332177729233,0.10914978159064435,0.02332764347241181
318,111,111,1,0.0030000000000001384,0.024268710092921066,0.021268710092920928,0.08776275068762747,0.06420536550032262,0.03351830778928558,0.02860649844823302,0.0738334542435848,0.025373643002810947,0.024268710092921066,0.0030000000000001384
319,110,110,1,0.0020000000000000144,0.005108564226982871,0.003108564226982857,0.053090593716673774,0.0600075591769737,0.005108564226982871,0.014271378438030821,0.05562537799314935,0.06409963497040502,0.0020000000000000144,0.012408239962661532
320,111,111,1,0.0030000000000001414,0.03526812190923579,0.03226812190923565,0.25360569567002494,0.25526906285300893,0.06355725140961839,0.03526812190923579,0.15466355797556333,0.1519174459554907,0.03973151839470523,0.0030000000000001414
321,001,001,1,0.001000000000000077,0.004473370485957943,0.003473370485957866,0.051051402435746684,0.001000000000000077,0.04849119834766751,0.013778917615181586,0.041354966693458756,0.004473370485957943,0.034145006650114156,0.013206987355074123
322,001,001,1,0.001000000000000053,0.00949316941028801,0.008493169410287956,0.02180916674116995,0.001000000000000053,0.023384591249569573,0.016713431437532667,0.01774918247898839,0.00949316941028801,0.02641811412779968,0.023320096910706294
323,111,111,1,0.0030000000000000235,0.013099941261105042,0.010099941261105019,0.1398609763041246,0.09504446225519059,0.07302715774006314,0.013099941261105042,0.10516630646666543,0.05604942046507317,0.06345834861742639,0.0030000000000000235
324,011,011,1,0.0020000000000000595,0.00919261774183966,0.0071926177418396,0.15809724918936732,0.1561789284106934,0.03181669981217966,0.0020000000000000595,0.15117730069973528,0.1522331233490719,0.03670027653900564,0.00919261774183966
325,111,111,1,0.0030000000000012235,0.018899894253905404,0.01589989425390418,0.24004618788774548,0.18738985195706118,0.05600951982207591,0.02511692142400558,0.2380621983228928,0.18605859879581932,0.018899894253905404,0.0030000000000012235
326,110,110,1,0.0020000000000001982,0.008824973358641602,0.006824973358641405,0.06250029476062992,0.0644095397033948,0.011340275581034079,0.016971983663582893,0.028941213089100453,0.028766572302841402,0.0020000000000001982,0.008824973358641602
327,011,011,1,0.0020000000000002997,0.004713477694755192,0.0027134776947548927,0.38110158784419906,0.31434199126363377,0.1311143799711759,0.0020000000000002997,0.3245479148502964,0.27375477482996735,0.12537832266632132,0.004713477694755192
328,001,001,1,0.0010000000000000982,0.010545160242067487,0.00954516024206739,0.09084754752257977,0.0010000000000000982,0.0991169314337871,0.010545160242067487,0.0958726586608516,0.024134415281040766,0.09495174896118791,0.019775588540111706
329,010,010,1,0.001000000000000252,0.02567782750627374,0.024677827506273488,0.08552253196290227,0.1032436633742679,0.001000000000000252,0.02567782750627374,0.07573719379784734,0.08433776675852518,0.028130278757358955,0.03226011343334797
330,001,001,1,0.0010000000000008878,0.008148169775694478,0.00714816977569359,0.1932454361444683,0.0010000000000008878,0.1846897028149916,0.008148169775694478,0.20911304746790535,0.03641406571012918,0.20002759803593825,0.0431222496572465
331,111,111,1,0.0030000000000008193,0.0072478937369401504,0.004247893736939332,0.3456111506625583,0.35024187465871254,0.3319517107649561,0.34207195520706657,0.04382163439638975,0.0072478937369401504,0.04619248068248218,0.0030000000000008193
332,100,100,1,0.001000000000000004,0.0014466264180378375,0.0004466264180378336,0.0014466264180378375,0.01235436896654387,0.02886978191801363,0.03924948806677966,0.001000000000000004,0.011604619720184416,0.029038503726756683,0.038962367335626705
333,100,100,1,0.0010000000000000156,0.0069914997412044546,0.005991499741204439,0.01597566039427122,0.014482422988962497,0.017906482831873714,0.020927413490210482,0.0010000000000000156,0.0069914997412044546,0.007454023309296605,0.010918676574551495
334,011,011,1,0.0020000000000010448,0.008940107865804833,0.006940107865803789,0.22199706788448278,0.008940107865804833,0.2123846284709879,0.0020000000000010448,0.19418296769740165,0.027839332408104475,0.18282719912179643,0.026958636459805924
335,010,010,1,0.0010000000000002162,0.006034277018855561,0.005034277018855345,0.05121967075303446,0.0521460965991374,0.0010000000000002162,0.02422403884837434,0.05591118397881332,0.0557436120016598,0.006034277018855561,0.026995018196294115
336,110,110,1,0.0020000000000000282,0.012438385041110708,0.01043838504111068,0.1064349441890126,0.1075377895509117,0.06154135807305017,0.05953909503438013,0.06693493573389266,0.07440120273927697,0.0020000000000000282,0.012438385041110708
337,100,100,1,0.0010000000000000737,0.005020584901963767,0.004020584901963694,0.026862575818154582,0.031041262696786743,0.02672281093428043,0.026157734593817185,0.0010000000000000737,0.005020584901963767,0.012828185334584248,0.012170804825782682
338,001,001,1,0.0010000000000000599,0.010425814714120322,0.009425814714120262,0.04781256114395904,0.0010000000000000599,0.060428549587458795,0.019812841595016638,0.03774165637808235,0.010425814714120322,0.04739819386813645,0.02538978442343299
339,001,001,1,0.0010000000000000666,0.0035109497152759827,0.002510949715275916,0.1477897056204063,0.0010000000000000666,0.12951764475396554,0.034541648444404625,0.14779311406181014,0.0035109497152759827,0.13114576049786011,0.0339829361321233
340,001,001,1,0.0010000000000000618,0.007201336416695938,0.006201336416695877,0.028087918590441435,0.0010000000000000618,0.016121193522357205,0.007590090136166203,0.026293636973782526,0.007201336416695938,0.015305427141273342,0.01115522442694095
341,000,000,1,0.0,0.004368131849186662,0.004368131849186662,0.0,0.01815424783392156,0.004368131849186662,0.01854648724278605,0.020729101055764598,0.030130250932221457,0.01879778790656031,0.03151538255585071
342,100,100,1,0.0010000000000000649,0.013470655575223402,0.012470655575223337,0.020600556888302254,0.0259076416520217,0.0250188972316492,0.037189395120298965,0.0010000000000000649,0.013470655575223402,0.01754785903789468,0.025075406386529882
343,011,011,1,0.0020000000000003045,0.01289287365044273,0.010892873650442426,0.21099156928975873,0.1466126054224083,0.017276219702747966,0.0020000000000003045,0.18115649099954478,0.11966557376847353,0.02887839797257788,0.01289287365044273
344,010,010,1,0.0010000000000006154,0.004569923833439064,0.003569923833438449,0.4547797453158105,0.3500567777840248,0.0010000000000006154,0.004569923833439064,0.44411993755780854,0.3448972318106531,0.005965719557008455,0.009284288705042141
345,100,100,1,0.0010000000000000538,0.005510372168207338,0.004510372168207284,0.064336667661655,0.06704246981616067,0.07047720178064563,0.07021149896772778,0.0010000000000000538,0.005510372168207338,0.01651636686854509,0.016020637221941577
346,011,011,1,0.0020000000000000894,0.0041297276910627675,0.002129727691062678,0.05492375101560915,0.05321813322394253,0.010316594835751435,0.0020000000000000894,0.055060645467628365,0.05224103473666197,0.010274474392489043,0.0041297276910627675
347,111,111,1,0.0030000000000016845,0.031541213079581985,0.0285412130795803,0.5099399337109325,0.25272877188346216,0.42014306172642957,0.14169644199989737,0.06716489135794419,0.031541213079581985,0.051536232772974123,0.0030000000000016845
348,111,111,1,0.003000000000000063,0.014420557078229958,0.011420557078229894,0.2736957262190207,0.16012936590655763,0.08879955844533376,0.06275624345349146,0.15182403709531864,0.014420557078229958,0.05149847004968172,0.003000000000000063
349,111,111,1,0.003000000000000057,0.03701034010202387,0.03401034010202381,0.14303043363421983,0.08140994689040246,0.06401130012105356,0.03701034010202387,0.12683134375257296,0.0506755427368667,0.042192928294988705,0.003000000000000057
350,010,010,1,0.001000000000000009,0.0031031146503177273,0.0021031146503177186,0.0031031146503177273,0.006928253821728259,0.001000000000000009,0.008898188883290617,0.01012262341516823,0.01604510568235836,0.011834197149431566,0.011514544061218539
351,100,100,1,0.0010000000000000232,0.01068868024206544,0.009688680242065416,0.05214474468829383,0.03938691691041658,0.06923250256179429,0.06001047383661847,0.0010000000000000232,0.01068868024206544,0.022940103792373726,0.03007843413630598
352,000,000,1,0.0,0.00610865168326224,0.00610865168326224,0.0,0.00660716895194269,0.018069935405164963,0.01674735996160421,0.00610865168326224,0.011260407165581743,0.02199051116974174,0.019543546097973055
353,100,100,1,0.00100000000000002,0.018427187190095347,0.017427187190095325,0.02641615248422033,0.049683860613992714,0.04211778772950766,0.037775855742063595,0.00100000000000002,0.02773602155397685,0.018427187190095347,0.01903229419509987
354,100,100,1,0.001000000000000111,0.009189162118042483,0.00818916211804237,0.02217652746630176,0.030350835502549644,0.05916334265423553,0.04708782127279181,0.001000000000000111,0.009189162118042483,0.04343119402148729,0.03297764295277429
355,000,000,1,0.0,0.0035282674925154254,0.0035282674925154254,0.0,0.0035282674925154254,0.009391870123603478,0.007875835104392583,0.0047069267732656175,0.007579949416688691,0.006375760406699812,0.004084132873945269
356,100,100,1,0.0010000000000000386,0.007504121692964944,0.006504121692964906,0.02074963523583606,0.02575012778209346,0.05505929966584142,0.04382548358553987,0.0010000000000000386,0.007504121692964944,0.048117442504994744,0.03471906895278395
357,100,100,1,0.0010000000000000202,0.0068222124255953925,0.0058222124255953725,0.014236540731194597,0.020166191083119234,0.027919563909508588,0.029176730918167082,0.0010000000000000202,0.0068222124255953925,0.027346026039066135,0.029496236681359984
358,100,100,1,0.0010000000000000037,0.005181181277196637,0.004181181277196634,0.04263294951589386,0.05553305957945807,0.04624765996195668,0.0539890180631712,0.0010000000000000037,0.014069558448184478,0.005181181277196637,0.011204921692211843
359,011,011,1,0.0020000000000001367,0.008672290885224207,0.00667229088522407,0.05138835748760553,0.04702760840249087,0.033437566015708235,0.0020000000000001367,0.04739253161374616,0.052227939342917695,0.02295998061536774,0.008672290885224207
360,011,011,1,0.0020000000000006913,0.022533961371089848,0.020533961371089156,0.4868513217948784,0.07728338242149022,0.27782872774398937,0.0020000000000006913,0.4638559209599612,0.09286763520739931,0.25076049509812126,0.022533961371089848
361,110,110,1,0.00200000000000009,0.0077034659675525325,0.005703465967552442,0.3145643254842821,0.21424759073840616,0.021046992563744787,0.017548507427394118,0.3165128690996656,0.19980557174499147,0.00200000000000009,0.0077034659675525325
362,010,010,1,0.0010000000000002327,0.010627436433407394,0.00962743643340716,0.058922631251476974,0.04990351912992743,0.0010000000000002327,0.0269011266208082,0.061720842449531216,0.05201871303934027,0.010627436433407394,0.03473017543430435
363,000,000,1,0.0,0.010012862577693127,0.010012862577693127,0.0,0.02056138161884685,0.010012862577693127,0.022731250327386793,0.01738034202816462,0.014590577484089446,0.02523415766883548,0.018884158301679492
364,001,001,1,0.0010000000000005105,0.02508685417868068,0.02408685417868017,0.0750911863842139,0.0010000000000005105,0.10732919629557132,0.035183918912841235,0.0734690992731546,0.02508685417868068,0.09585431826617004,0.043178077206190005
365,011,011,1,0.002000000000000435,0.006451765382762327,0.0044517653827618915,0.1682158313412825,0.09781192990568986,0.02158942071873929,0.002000000000000435,0.15737694770954416,0.09474857636476676,0.02357243827413867,0.006451765382762327
366,100,100,1,0.0010000000000000302,0.0033730356893977437,0.0023730356893977133,0.030889610201423997,0.03262408494352067,0.05640381458775895,0.049465285887591644,0.0010000000000000302,0.0033730356893977437,0.03221691126259753,0.023692441367844
367,001,001,1,0.0010000000000000054,0.007545569364353694,0.006545569364353689,0.1358903777604236,0.0010000000000000054,0.14257392958684095,0.01594112369086193,0.1388771394030175,0.007545569364353694,0.14965923932373418,0.018248293826474634
368,111,111,1,0.003000000000000012,0.04655808662254509,0.04355808662254508,0.2773125273649777,0.18064185944234845,0.17364039045566929,0.09324592944243537,0.10280144311790222,0.04655808662254509,0.05310027634578492,0.003000000000000012
369,001,001,1,0.0010000000000000865,0.015649422117722904,0.014649422117722818,0.06308140435956622,0.0010000000000000865,0.027985802821930958,0.019480807173968558,0.06804172611910193,0.015649422117722904,0.04104536542226221,0.034243485368849934
370,011,011,1,0.0020000000000002143,0.013054669754327352,0.011054669754327139,0.18910067150739587,0.02627233282635652,0.06408695210362635,0.0020000000000002143,0.1981572384032686,0.03132542932845812,0.06551452379871421,0.013054669754327352
371,001,001,1,0.0010000000000000473,0.004809601317801159,0.0038096013178011115,0.03706346058042742,0.0010000000000000473,0.0371304770059603,0.03110211209506207,0.038389779295727476,0.004809601317801159,0.039861602078568335,0.03259245769984543
372,001,001,1,0.0010000000000000982,0.0044169741776560745,0.0034169741776559764,0.0044169741776560745,0.0010000000000000982,0.02279425673949294,0.021531869482232013,0.029218370963600842,0.027383322659923708,0.04602475200347314,0.04825126867708635
373,110,110,1,0.0020000000000002876,0.004881025846163723,0.0028810258461634355,0.07374436619165152,0.07947139921353792,0.004881025846163723,0.009503491139574079,0.07033378628343617,0.07587162850021605,0.0020000000000002876,0.008071043411793459
374,001,001,1,0.0010000000000000933,0.002930211346514518,0.0019302113465144246,0.09847380929332443,0.0010000000000000933,0.08547323091414523,0.002930211346514518,0.09959394682401092,0.006398220167358526,0.07972677710689624,0.0045404755639220085
